t,ax,ay,az,gx,gy,gz
22187, 0.65, -0.35, 0.69, -0.42, 1.05, -0.98
22188, 0.65, -0.35, 0.69, -0.14, 0.70, -0.77
22189, 0.65, -0.35, 0.70, 0.07, 0.56, 0.00
22190, 0.66, -0.36, 0.70, 0.00, 0.77, 0.07
22191, 0.65, -0.35, 0.70, -0.28, 1.05, -0.28
22192, 0.65, -0.35, 0.70, -0.14, 0.77, -0.28
22193, 0.65, -0.36, 0.70, 0.35, 0.42, 0.21
22194, 0.65, -0.35, 0.70, 0.56, 0.35, 0.14
22195, 0.65, -0.35, 0.70, 0.56, -0.21, 0.00
22196, 0.65, -0.35, 0.70, 0.21, -0.07, 0.42
22197, 0.65, -0.35, 0.70, 0.91, 0.28, 0.49
22198, 0.65, -0.35, 0.70, 0.35, -0.28, 0.07
22199, 0.65, -0.35, 0.70, 0.49, -0.49, 0.14
22200, 0.65, -0.35, 0.70, 0.56, -0.35, 0.56
22201, 0.64, -0.35, 0.70, 0.56, -0.49, 0.35
22202, 0.65, -0.35, 0.70, 0.49, -0.42, 0.35
22203, 0.65, -0.35, 0.70, 0.21, -0.21, 0.35
22204, 0.64, -0.35, 0.70, 0.56, -1.05, 0.35
22205, 0.65, -0.35, 0.70, 0.63, -0.49, 0.56
22206, 0.64, -0.35, 0.70, 1.12, -0.56, 0.84
22207, 0.64, -0.35, 0.70, 1.33, -1.12, 0.84
22208, 0.64, -0.36, 0.70, 1.75, -1.61, 0.84
22209, 0.64, -0.36, 0.70, 1.96, -2.17, 0.91
22210, 0.64, -0.35, 0.70, 1.26, -2.59, 0.70
22211, 0.64, -0.35, 0.70, 0.77, -2.31, 0.70
22212, 0.65, -0.35, 0.70, 0.28, -2.24, 0.77
22213, 0.65, -0.35, 0.70, -0.14, -2.45, 0.28
22214, 0.65, -0.35, 0.70, -0.35, -2.59, 0.21
22215, 0.65, -0.35, 0.70, -0.35, -2.73, 0.14
22216, 0.65, -0.35, 0.70, -0.42, -2.52, 0.07
22217, 0.65, -0.36, 0.69, -0.21, -2.24, 0.14
22218, 0.65, -0.35, 0.70, -0.14, -2.52, 0.42
22219, 0.65, -0.35, 0.69, -0.07, -2.94, 0.14
22220, 0.65, -0.35, 0.70, 0.07, -2.38, 0.35
22221, 0.65, -0.35, 0.70, -0.35, -2.31, 0.35
22222, 0.65, -0.35, 0.69, -0.07, -2.24, 0.07
22223, 0.65, -0.35, 0.69, -0.14, -2.10, 0.14
22224, 0.65, -0.35, 0.70, 0.00, -2.17, 0.42
22225, 0.65, -0.35, 0.70, 0.00, -1.75, -0.14
22226, 0.65, -0.35, 0.70, -0.35, -1.19, -0.21
22227, 0.65, -0.35, 0.69, -0.07, -1.89, 0.28
22228, 0.65, -0.35, 0.70, -0.35, -1.54, 0.00
22229, 0.65, -0.36, 0.69, -0.35, -1.61, -0.42
22230, 0.65, -0.35, 0.69, 0.00, -1.61, -0.07
22231, 0.65, -0.35, 0.69, -0.07, -1.54, 0.14
22232, 0.65, -0.35, 0.70, 0.21, -1.68, 0.14
22233, 0.65, -0.35, 0.69, 0.07, -1.33, 0.00
