t,ax,ay,az,gx,gy,gz
31446, 0.62, -0.26, 0.76, -0.14, -2.17, -0.21
31447, 0.62, -0.25, 0.76, -0.56, -2.31, 0.14
31448, 0.62, -0.25, 0.76, -0.07, -2.38, 0.35
31449, 0.63, -0.25, 0.76, 0.28, -1.96, 0.35
31450, 0.62, -0.26, 0.76, -0.21, -1.61, 0.21
31451, 0.62, -0.25, 0.76, -0.07, -2.45, 0.28
31452, 0.62, -0.26, 0.76, 0.42, -3.36, 0.56
31453, 0.62, -0.26, 0.75, 1.68, -6.65, 1.68
31454, 0.62, -0.26, 0.76, 2.66, -8.12, 1.96
31455, 0.63, -0.25, 0.76, 0.56, -5.25, 0.77
31456, 0.64, -0.25, 0.76, 0.00, -3.15, 0.35
31457, 0.63, -0.25, 0.76, 0.28, -3.08, 1.05
31458, 0.63, -0.25, 0.76, 0.14, -2.17, 1.26
31459, 0.63, -0.24, 0.76, -0.07, -0.98, 1.12
31460, 0.63, -0.25, 0.76, 0.14, -1.68, 0.63
31461, 0.63, -0.25, 0.76, 0.28, -1.40, 0.42
31462, 0.63, -0.25, 0.76, -0.14, -1.19, 0.63
31463, 0.63, -0.25, 0.75, -0.49, -0.91, 0.49
31464, 0.63, -0.26, 0.75, -0.21, -0.84, 0.63
31465, 0.63, -0.26, 0.75, -0.28, -0.91, 0.28
31466, 0.63, -0.26, 0.75, -0.07, -0.98, 0.35
31467, 0.63, -0.26, 0.75, 0.00, -0.56, 0.49
31468, 0.63, -0.26, 0.75, -0.49, -1.54, 0.49
31469, 0.63, -0.26, 0.75, 0.56, -2.66, 1.05
31470, 0.64, -0.26, 0.75, 0.07, -1.89, 0.77
31471, 0.63, -0.26, 0.75, 0.07, -0.91, -0.07
31472, 0.63, -0.26, 0.75, -0.14, -0.98, -0.14
31473, 0.63, -0.25, 0.76, -0.07, -1.89, 0.21
31474, 0.63, -0.25, 0.76, -0.35, -1.12, 0.28
31475, 0.63, -0.26, 0.75, -17.78, -1.12, 0.84
31476, 0.64, -0.25, 0.76, 0.21, -1.12, 0.91
31477, 0.63, -0.25, 0.75, 0.00, -0.14, 0.70
31478, 0.63, -0.26, 0.75, 0.98, -1.05, 1.26
31479, 0.63, -0.26, 0.75, 0.77, -0.91, 1.19
31480, 0.63, -0.25, 0.76, 0.35, -0.98, 1.12
31481, 0.63, -0.25, 0.76, -0.21, -0.35, 0.63
31482, 0.63, -0.25, 0.75, 0.14, -0.21, 0.63
31483, 0.63, -0.26, 0.76, -0.35, 0.14, 0.14
31484, 0.64, -0.26, 0.75, -17.85, 0.70, -0.21
31485, 0.63, -0.26, 0.75, -0.42, 0.21, -0.28
31486, 0.63, -0.26, 0.76, -0.49, 0.70, -0.28
31487, 0.63, -0.27, 0.76, -0.49, 0.42, 0.14
31488, 0.62, -0.26, 0.75, -0.35, 0.49, 0.00
31489, 0.63, -0.26, 0.76, 0.42, -0.21, 0.00
31490, 0.63, -0.26, 0.76, 0.70, 0.21, -0.28
31491, 0.63, -0.26, 0.76, 1.05, 0.42, -0.56
31492, 0.63, -0.25, 0.76, 0.63, 1.33, -1.26
31493, 0.62, -0.26, 0.75, 0.77, 1.61, -1.68
31494, 0.62, -0.26, 0.76, 0.42, 0.14, -0.63
31495, 0.62, -0.25, 0.76, 0.70, -0.42, 0.00
31496, 0.62, -0.24, 0.76, 1.19, 0.91, -0.98
31497, 0.63, -0.25, 0.76, 0.91, 2.31, -2.73
31498, 0.62, -0.26, 0.76, 1.68, 1.89, -2.73
31499, 0.62, -0.26, 0.76, 0.84, 2.31, -2.66
31500, 0.62, -0.26, 0.76, 1.75, 0.77, -2.17
31501, 0.60, -0.26, 0.76, 2.03, -0.70, -0.49
31502, 0.62, -0.25, 0.77, 2.03, -1.26, 0.07
31503, 0.62, -0.25, 0.77, 0.84, -0.49, -0.14
31504, 0.62, -0.25, 0.76, 1.40, -0.28, -0.91
31505, 0.62, -0.26, 0.77, 1.61, -1.40, -1.12
31506, 0.61, -0.25, 0.77, 1.19, -2.10, -0.77
31507, 0.62, -0.25, 0.76, 0.63, -2.45, -0.70
31508, 0.62, -0.25, 0.77, 0.49, -3.64, -0.28
31509, 0.62, -0.25, 0.76, 1.05, -4.34, 0.91
31510, 0.62, -0.25, 0.77, 2.24, -5.25, 2.03
31511, 0.62, -0.23, 0.78, 1.68, -4.34, 2.31
31512, 0.65, -0.21, 0.77, 0.49, 1.33, -0.28
31513, 0.65, -0.24, 0.75, -3.64, 2.87, -5.95
31514, 0.64, -0.26, 0.75, -5.11, 1.47, -7.21
31515, 0.63, -0.26, 0.77, -4.48, 1.61, -6.51
31516, 0.65, -0.25, 0.76, -6.37, 7.21, -7.63
31517, 0.65, -0.26, 0.75, -7.28, 11.76, -10.57
31518, 0.63, -0.26, 0.77, -4.90, 15.68, -9.03
31519, 0.58, -0.24, 0.77, -3.36, 10.22, -3.08
31520, 0.57, -0.25, 0.78, -0.91, 1.12, -0.14
31521, 0.58, -0.24, 0.78, 1.96, -2.66, 1.47
31522, 0.60, -0.23, 0.79, 3.29, -4.48, 0.91
31523, 0.61, -0.23, 0.79, 3.71, -3.85, -0.42
31524, 0.61, -0.23, 0.78, 1.68, -1.40, -1.40
31525, 0.61, -0.24, 0.78, 1.05, -0.42, -2.24
31526, 0.61, -0.24, 0.78, 0.00, -0.07, -1.61
31527, 0.61, -0.24, 0.78, -1.19, 0.21, -1.75
